start;end;Type d'infrastructure;Numéro du canal ;Structure du canal;Emplacement;Section du canal;Type de bassin;Point Début;coordonnées du point début;_coordonnées du point début_latitude;_coordonnées du point début_longitude;_coordonnées du point début_altitude;_coordonnées du point début_precision;Capture de troncon;Point final;coordonnées du point final;_coordonnées du point final_latitude;_coordonnées du point final_longitude;_coordonnées du point final_altitude;_coordonnées du point final_precision;Longueur du canal ou bassin (mètre);Largeur moyenne du canal ou bassin (mètre);Hauteur moyenne du canal ou bassin (mètre);Diamètre du canal (mètre);Est ce que le canal ou le bassin contient des déchets?;Si oui, quel genre de déchets;Si autre, veuillez préciser;Profondeur (Hauteur) estimative des déchets (mètre);Est ce que ce canal de drainage possède des points critiques?;Nom de l'ouvrage (si disponible);Localisation de l'ouvrage;_Localisation de l'ouvrage_latitude;_Localisation de l'ouvrage_longitude;_Localisation de l'ouvrage_altitude;_Localisation de l'ouvrage_precision;Commune;Quartier;Description du site;Etat physique ;Etat physique;Problèmes observés;Problèmes observés/Obstrué (Accumulation de débris, sédiments, ordures ou autres matériaux réduisant la capacité d’écoulement);Problèmes observés/Erodé (Perte de matériau, affouillement ou déchaussement affectant la stabilité structurelle ou la fonctionnalité);Problèmes observés/Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints;Problèmes observés/Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;Problèmes observés/Envasé : Accumulation importante de sédiments ou de vase restreignant le drainage ou l’écoulement;Problèmes observés/Fuite : Infiltration ou fuite d’eau incontrôlée depuis l’ouvrage (conduites, ponceaux, bassins);Problèmes observés/Composant manquant : Parties ou éléments de l’ouvrage (grilles, couvercles, barres, paniers) entièrement absents;Problèmes observés/Dommages causés par des animaux : Dommages ou obstructions causés par des animaux, nids, terriers ou similaires;Problèmes observés/Pas de problème observé;Problèmes observés/Risque environnemental et/ou social;Problèmes observés/Autre;Niveau d'urgence;Action(s) recommandée(s);Action(s) recommandée(s)/Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement;Action(s) recommandée(s)/Déblai et remblai;Action(s) recommandée(s)/Débroussaillage – Couper ou enlever la végétation excessive gênant l’inspection ou la capacité hydraulique;Action(s) recommandée(s)/Réparation mineure – Refaire les joints, colmater les fissures, réajuster les éléments déplacés, resserrer les connexions;Action(s) recommandée(s)/Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur);Action(s) recommandée(s)/Remplacement – Déposer et installer un nouvel élément (tronçon de conduite, grille, grille à déchets, panier, pièce de pompe);Action(s) recommandée(s)/Stabilisation de berge / talus – Poser des enrochements, gabions ou géotextiles pour stopper l’érosion ou l’affouillement;Action(s) recommandée(s)/Augmentation de capacité (ex: Agrandir la conduite, ajouter une conduite parallèle, élargir l’ouverture de la grille;Action(s) recommandée(s)/Inspection & Suivi – Programmer une inspection détaillée (caméra, auscultation structurelle, pose d’instrumentation);"Action(s) recommandée(s)/Aucune action immédiate – Ouvrage satisfaisant ; à intégrer dans le programme d’entretien courant";Action(s) recommandée(s)/Autre;Est ce que l'ouvrage est entouré par des déchets?;Prenez une Photo des déchets;Prenez une Photo des déchets_URL;Prenez une photo d'ensemble de l'infrastructure;Prenez une photo d'ensemble de l'infrastructure_URL;Prenez une autre photo si necessaire ou sauter;Prenez une autre photo si necessaire ou sauter_URL;Date de l'évaluation;Heure de l'évaluation;Nom de l'évaluateur;Est ce que ce canal est en parallèle avec un autre canal de l'autre coté?;Nom de l'ouvrage (nom du canal, nom du pont, etc.);Remarques supplémentaires si nécessaire;Largeur du canal ou bassin (mètre);Hauteur du canal ou bassin (mètre);Hauteur des déchets (mètre);Si autre, veuillez préciser;Prenez une photo de l'infrastructure;Prenez une photo de l'infrastructure_URL;Fonction|position de l'évaluateur;téléphone;_id;_uuid;_submission_time;_validation_status;_notes;_status;_submitted_by;__version__;_tags;meta/rootUuid;_index
2026-02-19;2026-02-19;Canal de drainage ;8;Maconné;Surface ouvert;Rectangulaire;;aval;-4.3881168 15.3616998 256.295 3.545;-4,3881168;15,3616998;256,295;3,545;"-4.3883491 15.3619427 296.574 15.0; -4.3883988 15.3619413 299.009 15.0; -4.3884107 15.3619493 300.043 15.0; -4.3884302 15.361955 300.883 15.0; -4.3885244 15.3619728 310.525 15.0; -4.388583 15.3619748 314.081 15.0; -4.3886216 15.3619704 315.596 15.0; -4.3886268 15.3619322 304.134 13.39; -4.3886404 15.3618673 295.125 11.848; -4.3886648 15.361865 295.886 11.129; -4.3887131 15.36185 297.709 10.411; -4.388757 15.3618331 296.885 10.41; -4.3888121 15.3618084 294.682 10.262; -4.3888439 15.361794 293.081 8.623; -4.3888495 15.3617945 293.172 8.127; -4.3888645 15.3617783 293.666 8.171; -4.3888605 15.3617282 294.25 8.021; -4.3888471 15.3616943 288.429 7.771; -4.3888236 15.3616498 286.358 7.22; -4.3888004 15.3616287 288.175 7.418; -4.3887728 15.3616004 289.66 7.431; -4.3887846 15.3615525 289.733 6.839; -4.3887793 15.3614925 294.671 6.876; -4.3887499 15.3614513 293.187 6.469; -4.3886454 15.3613147 289.188 6.555; -4.388598 15.3612404 292.214 6.173; -4.3885787 15.3611875 291.456 5.871; -4.3885365 15.3610725 288.077 6.912; -4.3885163 15.3610007 282.604 6.222; -4.3884943 15.3609102 289.06 6.906; -4.3884696 15.3607987 293.205 7.108; -4.3884623 15.3607414 296.622 6.42; -4.3884062 15.3605916 296.245 6.66; -4.3883049 15.3604773 289.278 6.746; -4.38825 15.3603687 289.156 6.848; -4.3881891 15.3602471 292.137 7.564; -4.3881788 15.3601638 294.191 6.764; -4.3881146 15.3600329 290.174 6.59; -4.3880874 15.3599449 291.421 5.803; -4.3880143 15.3597652 293.645 6.752; -4.3879865 15.3596894 291.609 6.464; -4.387969 15.3596459 291.161 6.135; -4.3879182 15.3594985 296.101 6.395; -4.3878503 15.3594042 290.539 5.888";amont;-4.387836 15.3593882 291.438 0.734;-4,387836;15,3593882;291,438;0,734;351;2;2,5;;Oui;Mélange des 3;;1,5;Oui;;;;;;;;;Deuxième rue,ref.églsechretienne vie éternelle ;;Mauvais;Obstrué (Accumulation de débris, sédiments, ordures ou autres matériaux réduisant la capacité d’écoulement) Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;1;0;0;1;0;0;0;0;0;0;0;Moyen: L’ouvrage présente des défauts importants pouvant entraîner une dégradation fonctionnelle ou un risque accru s’ils ne sont pas réparés à court terme;Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement Réparation mineure – Refaire les joints, colmater les fissures, réajuster les éléments déplacés, resserrer les connexions;1;0;0;1;0;0;0;0;0;0;0;;;;1771501799559.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675571034/attachments/attaoGi9UpPe7wP5MEc3GiPk/;1771501823269.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675571034/attachments/attCdTwFJyRVZCvrxW3RdqNJ/;2026-02-19;12:50:00.000+01:00;Gode Makwikila ;;;;;;;;;;;;675571034;788eb59c-1eec-4847-b650-7fb6d8a16a99;2026-02-19;;;submitted_via_web;celluleinfrapriur;vRxczCzazur9eH4JUVt5XP;;uuid:788eb59c-1eec-4847-b650-7fb6d8a16a99;362
2026-02-19;2026-02-19;Canal de drainage ;10;Maconné;Surface ouvert;Rectangulaire;;aval;-4.3884545 15.3605057 284.5 100.0;-4,3884545;15,3605057;284,5;100;"-4.3884545 15.3605057 284.5 100.0; -4.3888661 15.3618356 289.83 7.831; -4.3888976 15.36184 289.228 7.546; -4.3889216 15.3618349 289.272 7.473; -4.3889601 15.3618384 288.663 7.088; -4.3890184 15.361846 287.801 6.923; -4.3890767 15.3618546 284.5 6.965; -4.3891673 15.3618411 291.534 8.864; -4.3892388 15.3618693 294.501 8.777";amont;-4.3888904 15.3618371 289.043 0.964;-4,3888904;15,3618371;289,043;0,964;52;1;0,5;;Oui;Mélange des 3;;3;Oui;;;;;;;;;;;Mauvais;Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints;0;0;1;0;0;0;0;0;0;0;0;Faible : L’ouvrage présente des problèmes mineurs qui n’affectent pas actuellement les performances ou la sécurité et peuvent être traités dans le cadre de l’entretien courant;Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement Réparation mineure – Refaire les joints, colmater les fissures, réajuster les éléments déplacés, resserrer les connexions;1;0;0;1;0;0;0;0;0;0;0;;;;1771502772625.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675584125/attachments/attMwaH9u8UM9uQznEMTh5FS/;;;2026-02-19;13:06:00.000+01:00;Godé Makwikila ;;;;;;;;;;;;675584125;280cde66-71df-4e14-ae35-dab367fa2f1d;2026-02-19;;;submitted_via_web;celluleinfrapriur;vRxczCzazur9eH4JUVt5XP;;uuid:280cde66-71df-4e14-ae35-dab367fa2f1d;363
2026-02-19;2026-02-19;Canal de drainage ;11;Maconné;Surface ouvert;Rectangulaire;;amont;-4.3899586 15.3615025 282.0 4.241;-4,3899586;15,3615025;282;4,241;"-4.3897854 15.3617944 282.0 9.676;-4.3897854 15.3617905 282.0 7.436;-4.3896702 15.3618127 294.342 4.789;-4.3896685 15.3618111 294.342 4.621;-4.3896473 15.361824 292.55 5.512;-4.3896456 15.361825 292.55 4.518;-4.3896074 15.3618233 292.082 4.398;-4.3895802 15.3618225 292.369 4.623";aval;-4.3897091 15.3617843 306.668 0.853;-4,3897091;15,3617843;306,668;0,853;89;1;1,3;;Oui;Mélange des 3;;0,5;Oui;;;;;;;;;Dalleyte effrondrée;;Mauvais;Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints Obstrué (Accumulation de débris, sédiments, ordures ou autres matériaux réduisant la capacité d’écoulement);1;0;1;0;0;0;0;0;0;0;0;Elevé: L’état de l’ouvrage représente un risque immédiat ou imminent pour la sécurité ou une fonction critique et doit être traité sans délai;Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement Réparation mineure – Refaire les joints, colmater les fissures, réajuster les éléments déplacés, resserrer les connexions;1;0;0;1;0;0;0;0;0;0;0;;;;1771503657779.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675595741/attachments/att7bgMUenT4Z8VzAaPvKayt/;;;2026-02-19;13:21:00.000+01:00;Godé Makwikila ;;;;;;;;;;;;675595741;47271d8d-eebc-456e-948f-6a312356553f;2026-02-19;;;submitted_via_web;celluleinfrapriur;vRxczCzazur9eH4JUVt5XP;;uuid:47271d8d-eebc-456e-948f-6a312356553f;364
2026-02-14;2026-02-14;Canal de drainage ;;Maconné;Surface recouvert;Rectangulaire;;;;;;;;"-4.3036349 15.2777853 286.5 13.312;-4.3036393 15.2777685 286.5 12.912;-4.3036363 15.277742 286.6000061035156 23.6;-4.3036441 15.277793 286.5 12.236;-4.3036335 15.2777985 286.5 15.522;-4.3036355 15.2777847 286.5 13.204;-4.3036279 15.277776 286.5 28.1;-4.3036263 15.2777589 286.5 13.121";;;;;;;;1,5;1;;Oui;Mélange des 3;;0,8;Oui;;;;;;;;;;;Moyen;Erodé (Perte de matériau, affouillement ou déchaussement affectant la stabilité structurelle ou la fonctionnalité);0;1;0;0;0;0;0;0;0;0;0;Moyen: L’ouvrage présente des défauts importants pouvant entraîner une dégradation fonctionnelle ou un risque accru s’ils ne sont pas réparés à court terme;Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement;1;0;0;0;0;0;0;0;0;0;0;;;;1771065825612.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675596253/attachments/attQLQZ9FFGYpmayFskXQ8Y7/;;;2026-02-14;11:44:00.000+01:00;Makuikila;Oui;;;;;;;;;;;675596253;86f7852c-a4d8-43ca-bbbd-90472475a82b;2026-02-19;;;submitted_via_web;celluleinfrapriur;vgTuAS6VoDdqJSAXqrWLYx;;uuid:86f7852c-a4d8-43ca-bbbd-90472475a82b;365
2026-02-19;2026-02-19;Canal de drainage ;12;Maconné;Surface ouvert;Rectangulaire;;aval;-4.3896187 15.3618623 288.031 5.0;-4,3896187;15,3618623;288,031;5;"-4.3896147 15.3618145 282.0 6.806;-4.3896249 15.3617746 282.0 7.418;-4.3896037 15.3617272 282.0 7.935;-4.3895609 15.361645 282.0 5.975;-4.3895346 15.3615738 290.067 5.651;-4.3895156 15.3615268 291.098 5.385;-4.3894895 15.3614581 290.853 5.198;-4.3894726 15.3614081 292.799 4.857;-4.3894598 15.3613579 292.193 4.925;-4.3894389 15.3612926 294.711 6.495;-4.3894237 15.3612015 292.31 5.619;-4.389413 15.3611918 291.938 5.928;-4.3893994 15.3611309 291.976 6.846;-4.3892885 15.3609938 284.283 7.765;-4.3892686 15.36096 282.559 7.034;-4.3892624 15.3608966 281.039 7.274;-4.3892758 15.3608439 288.433 5.888;-4.389242 15.3608413 291.75 5.547;-4.3891933 15.3608477 289.401 5.443;-4.3890844 15.360875 289.346 5.023";amont;-4.3891089 15.3608601 286.42 1.051;-4,3891089;15,3608601;286,42;1,051;140;0,8;0,3;;Non;;;;Oui;;;;;;;;;Effrondrement,fissure du caniveau,présence des dalles amovibles, troisième rue;;Moyen;Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;0;0;1;1;0;0;0;0;0;0;0;Moyen: L’ouvrage présente des défauts importants pouvant entraîner une dégradation fonctionnelle ou un risque accru s’ils ne sont pas réparés à court terme;Réparation mineure – Refaire les joints, colmater les fissures, réajuster les éléments déplacés, resserrer les connexions Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur);0;0;0;1;1;0;0;0;0;0;0;;;;1771504764608.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675609783/attachments/attzZan2biNozmfGzSjibXTi/;;;2026-02-19;13:39:00.000+01:00;Godé Makwikila ;;;;;;;;;;;;675609783;55acc3ed-65f7-4881-a2b7-5a3922c8314b;2026-02-19;;;submitted_via_web;celluleinfrapriur;vRxczCzazur9eH4JUVt5XP;;uuid:55acc3ed-65f7-4881-a2b7-5a3922c8314b;366
2026-01-30;2026-01-30;Digue/talus;;;;;;;;;;;;;;;;;;;;;;;;;;;;Digue de Matete;-4.3036411 15.277754 286.3000183105469 15.372;-4,3036411;15,277754;286,3000183;15,372;Matete;;La digue est endommagée partiellement.;;Mauvais;Dommages causés par des animaux : Dommages ou obstructions causés par des animaux, nids, terriers ou similaires;0;0;0;0;0;0;0;1;0;0;0;Moyen: L’ouvrage présente des défauts importants pouvant entraîner une dégradation fonctionnelle ou un risque accru s’ils ne sont pas réparés à court terme;Remplacement – Déposer et installer un nouvel élément (tronçon de conduite, grille, grille à déchets, panier, pièce de pompe) Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur);0;0;0;0;1;1;0;0;0;0;0;Oui;1769763684757.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675615262/attachments/attmFzVa7obZdP6Jr5k3hdAP/;1769763718048.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675615262/attachments/attA6NrGW23bEwnwmkyyDdeh/;;;2026-01-30;10:02:00.000+01:00;Godé;;;;;;;;;;;;675615262;f157fdcd-07c1-496e-a13e-96401e57340b;2026-02-19;;;submitted_via_web;celluleinfrapriur;vauDUM38WbBeNGrkp2ihap;;uuid:f157fdcd-07c1-496e-a13e-96401e57340b;367
2026-02-19;2026-02-19;Canal de drainage ;13;Maconné;Surface ouvert;Rectangulaire;;amont;-4.3906639 15.3602711 280.379 1.341;-4,3906639;15,3602711;280,379;1,341;"-4.3906923 15.3602754 282.70001220703125 9.125;-4.3906541 15.3602911 282.70001220703125 7.275;-4.3905689 15.3603123 286.774 6.471;-4.3905028 15.3603434 283.53 6.357;-4.3904533 15.3603517 280.279 5.993;-4.3903871 15.3603693 279.731 5.207;-4.3903011 15.3603919 276.047 4.753;-4.3902464 15.3604063 277.598 4.439;-4.3901534 15.3604496 279.171 4.183;-4.390042 15.3605034 280.918 4.198;-4.3899915 15.3605223 281.57 4.174;-4.3899479 15.3605432 283.417 4.182;-4.3898456 15.3605734 285.022 4.164;-4.3897924 15.3605961 284.757 4.288;-4.3897186 15.3606201 285.896 4.387;-4.3896635 15.3606309 286.273 4.303;-4.3895825 15.3606626 283.45 4.123;-4.3895599 15.3606748 283.105 4.156;-4.3895338 15.3606844 283.18 4.293;-4.3895371 15.3606662 287.835 5.718;-4.389507 15.3606348 286.624 5.322;-4.3894752 15.3605698 286.984 4.986;-4.389408 15.3604498 284.796 4.726;-4.3893758 15.3603465 290.222 4.692;-4.3893539 15.360246 295.278 6.104;-4.389258 15.3601666 283.685 6.645";aval;-4.3891047 15.3598919 284.0 1.294;-4,3891047;15,3598919;284;1,294;237;0,8;0,5;;Oui;Mélange des 3;;0,2;Oui;;;;;;;;;Troisième rue,ref église viens et bois,c.s Maxel;;Mauvais;Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;0;0;0;1;0;0;0;0;0;0;0;Faible : L’ouvrage présente des problèmes mineurs qui n’affectent pas actuellement les performances ou la sécurité et peuvent être traités dans le cadre de l’entretien courant;Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur);0;0;0;0;1;0;0;0;0;0;0;;;;1771506197523.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675628112/attachments/att2E3pZwQYwJWCcxgVuFtgA/;;;2026-02-19;14:03:00.000+01:00;Godé Makwikila ;;;;;;;;;;;;675628112;b046bac0-643c-4bea-9804-f75e9b6b624f;2026-02-19;;;submitted_via_web;celluleinfrapriur;vRxczCzazur9eH4JUVt5XP;;uuid:b046bac0-643c-4bea-9804-f75e9b6b624f;368
2026-02-18;2026-02-18;Canal de drainage ;9;Maconné;Surface ouvert;Rectangulaire;;amont;-4.3979854 15.3470701 305.4000244140625 5.0;-4,3979854;15,3470701;305,4000244;5;"-4.397985 15.34707 305.4000244140625 5.0;-4.3969397 15.3470579 303.9000244140625 32.842";aval;-4.3968956 15.3470836 303.9000244140625 4.541;-4,3968956;15,3470836;303,9000244;4,541;123,5;0,9;1;;Oui;Mélange des 3;;1;Oui;;;;;;;;;Le site est rempli des déchets dans toute son entièreté, endommagé ;;Effondré;Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;0;0;1;1;0;0;0;0;0;0;0;Elevé: L’état de l’ouvrage représente un risque immédiat ou imminent pour la sécurité ou une fonction critique et doit être traité sans délai;Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur) Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement;1;0;0;0;1;0;0;0;0;0;0;;;;1771412608713.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675646029/attachments/attPovShxihqYDULNWJhtitZ/;;;2026-02-18;12:03:00.000+01:00;Dodoline mupwala ;;;;;;;;;;;;675646029;73bc97bf-1a0a-43b3-87a1-12121e045f6b;2026-02-19;;;submitted_via_web;celluleinfrapriur;vo9Q3V4Kt7wYNNZwDtdEdm;;uuid:73bc97bf-1a0a-43b3-87a1-12121e045f6b;369
2026-02-18;2026-02-18;Canal de drainage ;11;Maconné;;Rectangulaire;;aval;-4.3935639 15.3485299 308.0 1.65;-4,3935639;15,3485299;308;1,65;"-4.3935731 15.3485324 308.4 110.052;-4.3971192 15.347697 303.70001220703125 100.0";amont;-4.3966836 15.3488785 303.70001220703125 4.813;-4,3966836;15,3488785;303,7000122;4,813;340,8;9;1;;Oui;Mélange des 3;;0,9;Oui;;;;;;;;;Le site est endommagé totalement ;;Effondré;Erodé (Perte de matériau, affouillement ou déchaussement affectant la stabilité structurelle ou la fonctionnalité) Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;0;1;1;1;0;0;0;0;0;0;0;Elevé: L’état de l’ouvrage représente un risque immédiat ou imminent pour la sécurité ou une fonction critique et doit être traité sans délai;Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur);1;0;0;0;1;0;0;0;0;0;0;;;;1771414916593.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675646120/attachments/att4cU3tXNaFKUu7SraiXYSr/;;;2026-02-18;12:42:00.000+01:00;Dodoline mupwala ;;;;;;;;;;;;675646120;cb09853b-a0e5-4b51-9fdb-66e30c8af88b;2026-02-19;;;submitted_via_web;celluleinfrapriur;vo9Q3V4Kt7wYNNZwDtdEdm;;uuid:cb09853b-a0e5-4b51-9fdb-66e30c8af88b;370
2026-02-18;2026-02-18;Canal de drainage ;13;Maconné;Surface ouvert;Rectangulaire;;amont;-4.3959435 15.3499513 303.6000061035156 4.9;-4,3959435;15,3499513;303,6000061;4,9;"-4.3959159 15.3499877 303.6000061035156 2.1;-4.3958581 15.3501266 303.6000061035156 105.985;-4.3956663 15.3517564 303.6000061035156 10.115";aval;-4.3956051 15.3517365 303.6000061035156 2.3;-4,3956051;15,3517365;303,6000061;2,3;194,5;0,4;0,4;;Oui;Mélange des 3;;0,4;Oui;;;;;;;;;Le site complètement endommagé ;;Effondré;Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;0;0;1;1;0;0;0;0;0;0;0;Elevé: L’état de l’ouvrage représente un risque immédiat ou imminent pour la sécurité ou une fonction critique et doit être traité sans délai;Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur) Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement;1;0;0;0;1;0;0;0;0;0;0;;;;1771415843971.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675646141/attachments/attBsiFmHJVWYYs3zD7fiYzq/;;;2026-02-18;12:57:00.000+01:00;Dodoline mupwala ;;;;;;;;;;;;675646141;6dd8f22f-773b-4b36-8cd4-d3401bcf38e2;2026-02-19;;;submitted_via_web;celluleinfrapriur;vo9Q3V4Kt7wYNNZwDtdEdm;;uuid:6dd8f22f-773b-4b36-8cd4-d3401bcf38e2;371
2026-02-18;2026-02-18;Canal de drainage ;14;Maconné;Surface ouvert;Rectangulaire;;amont;-4.3955025 15.3518046 303.6000061035156 3.333;-4,3955025;15,3518046;303,6000061;3,333;"-4.3954888 15.3518116 303.6000061035156 4.123; -4.3954651 15.3525811 303.6000061035156 1.9";aval;-4.3954842 15.3525755 303.6000061035156 4.688;-4,3954842;15,3525755;303,6000061;4,688;80,8;0,4;0,4;;Oui;Mélange des 3;;0,3;Oui;;;;;;;;;Le site totalement endommagé;;Mauvais;Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints Effondré : Défaillance structurelle complète ou dommages graves entraînant une perte de fonctionnalité;0;0;1;1;0;0;0;0;0;0;0;Elevé: L’état de l’ouvrage représente un risque immédiat ou imminent pour la sécurité ou une fonction critique et doit être traité sans délai;Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur);1;0;0;0;1;0;0;0;0;0;0;;;;1771416181006.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675646177/attachments/att4FMJzErpFvBXRA74MFwx2/;;;2026-02-18;13:03:00.000+01:00;Dodoline mupwala ;;;;;;;;;;;;675646177;059490f4-4df1-465e-8046-676f235163a8;2026-02-19;;;submitted_via_web;celluleinfrapriur;vo9Q3V4Kt7wYNNZwDtdEdm;;uuid:059490f4-4df1-465e-8046-676f235163a8;372
2026-02-18;2026-02-18;Canal de drainage ;15;Maconné;Surface ouvert;Rectangulaire;;aval;-4.3957318 15.3525584 303.6000061035156 3.831;-4,3957318;15,3525584;303,6000061;3,831;"-4.3957315 15.3525581 303.6000061035156 5.476;-4.3957219 15.3522282 303.6000061035156 1.8";amont;-4.3957267 15.3522348 303.6000061035156 2.3;-4,3957267;15,3522348;303,6000061;2,3;35,2;0,4;0,4;;Oui;Mélange des 3;;0,2;Oui;;;;;;;;;Site endommagé partiellement ;;Mauvais;Erodé (Perte de matériau, affouillement ou déchaussement affectant la stabilité structurelle ou la fonctionnalité) Endommagé : Défauts structurels tels que fissures, ruptures, déformations, éclatement du béton, corrosion ou défaillance de joints;0;1;1;0;0;0;0;0;0;0;0;Elevé: L’état de l’ouvrage représente un risque immédiat ou imminent pour la sécurité ou une fonction critique et doit être traité sans délai;Nettoyage / Désenvasement – Enlever les déchets, débris ou sédiments bloquant l’écoulement Réparation structurelle – Renforcer ou reconstruire les sections endommagées (ex. : réparation de dalle, chemisage de ponceau, reprise de mur);1;0;0;0;1;0;0;0;0;0;0;;;;1771416716171.jpg;https://kf.kobotoolbox.org/api/v2/assets/aEorLNEJqZ2z89Q8UWDwyQ/data/675646202/attachments/attMNdh8giBXbaKLhQTFR75T/;;;2026-02-18;13:12:00.000+01:00;Dodoline mupwala ;;;;;;;;;;;;675646202;209c352b-2762-4de2-9404-e9b831769cd3;2026-02-19;;;submitted_via_web;celluleinfrapriur;vo9Q3V4Kt7wYNNZwDtdEdm;;uuid:209c352b-2762-4de2-9404-e9b831769cd3;373
